,Unnamed: 0,Segment,City,State,Postal Code,Region,Category,Sub-Category,Quantity,Discount,Profit,Order Date,Ship Date,Sales,Product Name,geocode,latitude,longitude
7571,7644,Corporate,Los Angeles,California,90004,West,Office Supplies,Supplies,3,0.0,8.019,2018-03-31,2018-07-04,29.7,Acme Tagit Stainless Steel Antibacterial Scissors,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7572,7645,Consumer,Houston,Texas,77041,Central,Furniture,Furnishings,2,0.6,-14.2716,2018-03-12,2018-08-12,13.592,Tensor Brushed Steel Torchiere Floor Lamp,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974
7573,7646,Consumer,San Francisco,California,94109,West,Office Supplies,Paper,2,0.0,33.3136,2017-02-19,2017-02-22,70.88,Xerox 1880,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
7574,7647,Corporate,Denver,Colorado,80219,West,Office Supplies,Storage,1,0.2,12.8574,2018-02-12,2018-06-12,114.288,Letter Size Cart,"Denver, Colorado, United States",39.7392364,-104.984862
7575,7648,Corporate,Denver,Colorado,80219,West,Office Supplies,Binders,8,0.7,-24.416,2018-02-12,2018-06-12,36.624,Aluminum Screw Posts,"Denver, Colorado, United States",39.7392364,-104.984862
7576,7649,Corporate,Denver,Colorado,80219,West,Furniture,Bookcases,8,0.7,-363.528,2018-02-12,2018-06-12,242.352,Hon 4-Shelf Metal Bookcases,"Denver, Colorado, United States",39.7392364,-104.984862
7577,7650,Corporate,Denver,Colorado,80219,West,Technology,Phones,2,0.2,4.9616,2018-02-12,2018-06-12,49.616,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,"Denver, Colorado, United States",39.7392364,-104.984862
7578,7651,Corporate,Denver,Colorado,80219,West,Furniture,Furnishings,6,0.2,0.0,2018-02-12,2018-06-12,508.704,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped","Denver, Colorado, United States",39.7392364,-104.984862
7579,7652,Corporate,Denver,Colorado,80219,West,Technology,Phones,6,0.2,-14.34,2018-02-12,2018-06-12,57.36,Macally Suction Cup Mount,"Denver, Colorado, United States",39.7392364,-104.984862
7580,7653,Corporate,Denver,Colorado,80219,West,Furniture,Chairs,5,0.2,68.001,2018-02-12,2018-06-12,906.68,Hon GuestStacker Chair,"Denver, Colorado, United States",39.7392364,-104.984862
7581,7654,Corporate,Huntsville,Texas,77340,Central,Technology,Phones,6,0.2,71.9952,2015-10-10,2015-10-15,719.952,Motorola Droid Maxx,"Huntsville, Madison County, Alabama, United States",34.729847,-86.5859011
7582,7655,Corporate,Huntsville,Texas,77340,Central,Technology,Phones,7,0.2,66.1451,2015-10-10,2015-10-15,755.944,Cisco 8x8 Inc. 6753i IP Business Phone System,"Huntsville, Madison County, Alabama, United States",34.729847,-86.5859011
7583,7656,Corporate,Huntsville,Texas,77340,Central,Office Supplies,Binders,5,0.8,-19.168,2015-10-10,2015-10-15,11.98,GBC Personal VeloBind Strips,"Huntsville, Madison County, Alabama, United States",34.729847,-86.5859011
7584,7657,Corporate,Huntsville,Texas,77340,Central,Office Supplies,Binders,1,0.8,-1.5715,2015-10-10,2015-10-15,0.898,Avery Non-Stick Binders,"Huntsville, Madison County, Alabama, United States",34.729847,-86.5859011
7585,7658,Corporate,Houston,Texas,77036,Central,Furniture,Furnishings,3,0.6,-11.6622,2017-05-09,2017-07-09,21.204,"Executive Impressions 12"" Wall Clock","Houston, Harris County, Texas, United States",29.7589382,-95.3676974
7586,7659,Corporate,New York City,New York,10024,East,Office Supplies,Envelopes,3,0.0,17.37,2015-11-20,2015-11-25,34.74,"Peel & Seel Recycled Catalog Envelopes, Brown","City of New York, New York, United States",40.7127281,-74.0060152
7587,7660,Corporate,New York City,New York,10024,East,Technology,Phones,6,0.0,216.8244,2015-11-20,2015-11-25,833.94,Toshiba IPT2010-SD IP Telephone,"City of New York, New York, United States",40.7127281,-74.0060152
7588,7661,Corporate,New York City,New York,10024,East,Office Supplies,Binders,3,0.2,4.536,2015-11-20,2015-11-25,12.96,3M Organizer Strips,"City of New York, New York, United States",40.7127281,-74.0060152
7589,7662,Corporate,New York City,New York,10024,East,Office Supplies,Paper,4,0.0,12.4416,2015-11-20,2015-11-25,25.92,Xerox 2000,"City of New York, New York, United States",40.7127281,-74.0060152
7590,7663,Consumer,Philadelphia,Pennsylvania,19134,East,Furniture,Bookcases,7,0.5,-216.9783,2015-10-05,2015-05-14,349.965,Bestar Classic Bookcase,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7591,7664,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,5,0.2,5.301,2015-10-05,2015-05-14,22.32,DIXON Ticonderoga Erasable Checking Pencils,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7592,7665,Corporate,Columbus,Indiana,47201,Central,Office Supplies,Paper,6,0.0,72.8088,2018-11-27,2018-02-12,158.28,Xerox 1909,"Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
7593,7666,Corporate,Columbus,Indiana,47201,Central,Office Supplies,Binders,3,0.0,224.073,2018-11-27,2018-02-12,497.94,GBC DocuBind P100 Manual Binding Machine,"Columbus, Franklin County, Ohio, United States",39.9622601,-83.0007065
7594,7667,Consumer,Long Beach,New York,11561,East,Office Supplies,Appliances,3,0.0,154.8426,2015-01-11,2015-05-11,533.94,Kensington 7 Outlet MasterPiece Power Center,"Long Beach, Los Angeles County, CAL Fire Southern Region, California, United States",33.7690164,-118.191604
7595,7668,Consumer,Long Beach,New York,11561,East,Office Supplies,Paper,3,0.0,82.2906,2015-01-11,2015-05-11,167.94,Xerox 1934,"Long Beach, Los Angeles County, CAL Fire Southern Region, California, United States",33.7690164,-118.191604
7596,7669,Consumer,Long Beach,New York,11561,East,Furniture,Furnishings,6,0.0,9.8208,2015-01-11,2015-05-11,31.68,"Master Big Foot Doorstop, Beige","Long Beach, Los Angeles County, CAL Fire Southern Region, California, United States",33.7690164,-118.191604
7597,7670,Consumer,Lancaster,Pennsylvania,17602,East,Furniture,Chairs,1,0.3,0.0,2017-12-30,2018-01-01,170.786,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back","Lancaster, Lancaster County, Pennsylvania, United States",40.03813,-76.3056686
7598,7671,Consumer,Chicago,Illinois,60610,Central,Furniture,Bookcases,4,0.3,0.0,2017-03-09,2017-07-09,198.744,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black","Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
7599,7672,Home Office,Denver,Colorado,80219,West,Technology,Accessories,2,0.2,13.5626,2018-05-10,2018-07-10,63.824,Logitech MX Performance Wireless Mouse,"Denver, Colorado, United States",39.7392364,-104.984862
7600,7673,Consumer,Seattle,Washington,98103,West,Furniture,Chairs,4,0.2,-59.8356,2017-01-30,2017-01-02,435.168,Global Deluxe High-Back Office Chair in Storm,"Seattle, King County, Washington, United States",47.6038321,-122.330062
7601,7674,Consumer,Seattle,Washington,98103,West,Furniture,Bookcases,1,0.0,7.7728,2017-01-30,2017-01-02,48.58,O'Sullivan 2-Shelf Heavy-Duty Bookcases,"Seattle, King County, Washington, United States",47.6038321,-122.330062
7602,7675,Corporate,Houston,Texas,77070,Central,Technology,Accessories,3,0.2,8.3958,2018-04-21,2018-04-23,47.976,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974
7603,7676,Corporate,Houston,Texas,77070,Central,Office Supplies,Paper,4,0.2,7.2576,2018-04-21,2018-04-23,20.736,Xerox 230,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974
7604,7677,Consumer,Los Angeles,California,90045,West,Office Supplies,Art,9,0.0,11.907,2015-05-12,2015-10-12,26.46,Prang Colored Pencils,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7605,7678,Consumer,Los Angeles,California,90045,West,Office Supplies,Paper,4,0.0,23.0864,2015-05-12,2015-10-12,49.12,Xerox 1933,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7606,7679,Consumer,Los Angeles,California,90045,West,Office Supplies,Fasteners,3,0.0,7.2,2015-05-12,2015-10-12,15.0,Advantus Plastic Paper Clips,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7607,7680,Corporate,Newport News,Virginia,23602,South,Office Supplies,Storage,5,0.0,9.735,2015-10-21,2015-10-26,194.7,"Eldon Base for stackable storage shelf, platinum","Newport News, Virginia, 23607, United States",36.9775016,-76.42977
7608,7681,Corporate,Newport News,Virginia,23602,South,Furniture,Tables,4,0.0,112.3508,2015-10-21,2015-10-26,591.32,Hon 2111 Invitation Series Straight Table,"Newport News, Virginia, 23607, United States",36.9775016,-76.42977
7609,7682,Corporate,Newport News,Virginia,23602,South,Office Supplies,Art,1,0.0,0.8804,2015-10-21,2015-10-26,2.84,SANFORD Liquid Accent Tank-Style Highlighters,"Newport News, Virginia, 23607, United States",36.9775016,-76.42977
7610,7683,Corporate,Los Angeles,California,90036,West,Office Supplies,Storage,2,0.0,4.4392,2016-08-12,2016-12-12,221.96,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D","Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7611,7684,Corporate,Los Angeles,California,90036,West,Technology,Accessories,4,0.0,40.12,2016-08-12,2016-12-12,236.0,WD My Passport Ultra 500GB Portable External Hard Drive,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7612,7685,Corporate,Seattle,Washington,98115,West,Technology,Accessories,2,0.0,15.0984,2015-02-11,2015-07-11,41.94,"Maxell 74 Minute CD-R Spindle, 50/Pack","Seattle, King County, Washington, United States",47.6038321,-122.330062
7613,7686,Corporate,Seattle,Washington,98115,West,Technology,Phones,1,0.2,4.6193,2015-02-11,2015-07-11,52.792,Samsung Rugby III,"Seattle, King County, Washington, United States",47.6038321,-122.330062
7614,7687,Home Office,Omaha,Nebraska,68104,Central,Furniture,Chairs,3,0.0,112.788,2017-12-18,2017-12-21,563.94,Hon Every-Day Series Multi-Task Chairs,"Omaha, Douglas County, Nebraska, United States",41.2587459,-95.9383758
7615,7688,Consumer,Morristown,New Jersey,7960,East,Office Supplies,Appliances,8,0.0,735.0336,2016-11-23,2016-11-27,2625.12,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black","Morristown, Morris County, New Jersey, 07960, United States",40.7970382,-74.4809868
7616,7689,Consumer,Morristown,New Jersey,7960,East,Office Supplies,Art,3,0.0,4.485,2016-11-23,2016-11-27,17.94,Newell 315,"Morristown, Morris County, New Jersey, 07960, United States",40.7970382,-74.4809868
7617,7690,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,3,0.2,15.8571,2016-08-13,2016-08-16,422.856,Fellowes High-Stak Drawer Files,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7618,7691,Corporate,New York City,New York,10024,East,Furniture,Chairs,2,0.1,2.8392,2016-04-16,2016-04-21,127.764,Novimex Turbo Task Chair,"City of New York, New York, United States",40.7127281,-74.0060152
7619,7692,Corporate,Springfield,Virginia,22153,South,Technology,Phones,7,0.0,909.9818,2015-03-21,2015-03-25,3499.93,Samsung Galaxy S4 Active,"Springfield, Sangamon County, Illinois, United States",39.7990175,-89.6439575
7620,7693,Corporate,Springfield,Virginia,22153,South,Office Supplies,Labels,5,0.0,6.624,2015-03-21,2015-03-25,14.4,Avery 492,"Springfield, Sangamon County, Illinois, United States",39.7990175,-89.6439575
7621,7694,Corporate,Springfield,Virginia,22153,South,Office Supplies,Paper,3,0.0,60.2553,2015-03-21,2015-03-25,122.97,Xerox 1919,"Springfield, Sangamon County, Illinois, United States",39.7990175,-89.6439575
7622,7695,Corporate,Springfield,Virginia,22153,South,Office Supplies,Art,4,0.0,2.7028,2015-03-21,2015-03-25,9.32,American Pencil,"Springfield, Sangamon County, Illinois, United States",39.7990175,-89.6439575
7623,7696,Corporate,Springfield,Virginia,22153,South,Office Supplies,Binders,3,0.0,59.0112,2015-03-21,2015-03-25,122.94,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue","Springfield, Sangamon County, Illinois, United States",39.7990175,-89.6439575
7624,7697,Consumer,Roseville,California,95661,West,Furniture,Furnishings,3,0.0,5.193,2018-11-16,2018-11-22,17.31,DAX Cubicle Frames - 8x10,"Roseville, Placer County, California, United States",38.7521235,-121.2880059
7625,7698,Consumer,Rockford,Illinois,61107,Central,Office Supplies,Art,7,0.2,12.8744,2016-09-25,2016-09-29,128.744,Boston KS Multi-Size Manual Pencil Sharpener,"Rockford, Rockford Township, Winnebago County, Illinois, United States",42.2713945,-89.093966
7626,7699,Consumer,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,9,0.2,11.6496,2017-05-09,2017-09-09,58.248,"6"" Cubicle Wall Clock, Black","Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7627,7700,Consumer,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,2,0.3,-19.3382,2017-05-09,2017-09-09,71.246,"Global Task Chair, Black","Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7628,7701,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,3,0.2,0.5904,2017-05-09,2017-09-09,7.872,Newell 329,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7629,7702,Consumer,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,3,0.3,-63.3765,2017-05-09,2017-09-09,887.271,Global Comet Stacking Arm Chair,"Philadelphia, Philadelphia County, Pennsylvania, United States",39.9527237,-75.1635262
7630,7703,Consumer,Detroit,Michigan,48234,Central,Office Supplies,Binders,7,0.0,70.4928,2018-04-20,2018-04-24,146.86,Premium Transparent Presentation Covers by GBC,"Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403
7631,7704,Consumer,Detroit,Michigan,48234,Central,Office Supplies,Binders,4,0.0,18.28,2018-04-20,2018-04-24,36.56,Cardinal EasyOpen D-Ring Binders,"Detroit, Wayne County, Michigan, United States",42.3315509,-83.0466403
7632,7705,Corporate,Los Angeles,California,90004,West,Technology,Phones,3,0.2,22.5576,2016-06-15,2016-06-19,225.576,Jabra SPEAK 410,"Los Angeles, Los Angeles County, CAL Fire Southern Region, California, United States",34.0536909,-118.242766
7633,7706,Consumer,Springfield,Oregon,97477,West,Office Supplies,Art,2,0.2,0.4592,2015-09-17,2015-09-22,5.248,Newell 313,"Springfield, Sangamon County, Illinois, United States",39.7990175,-89.6439575
7634,7707,Consumer,Springfield,Oregon,97477,West,Office Supplies,Art,3,0.2,4.782,2015-09-17,2015-09-22,38.256,Boston 16701 Slimline Battery Pencil Sharpener,"Springfield, Sangamon County, Illinois, United States",39.7990175,-89.6439575
7635,7708,Consumer,Springfield,Oregon,97477,West,Office Supplies,Paper,5,0.2,13.078,2015-09-17,2015-09-22,40.24,Riverleaf Stik-Withit Designer Note Cubes,"Springfield, Sangamon County, Illinois, United States",39.7990175,-89.6439575
7636,7709,Consumer,Springfield,Oregon,97477,West,Technology,Machines,5,0.7,-21.945,2015-09-17,2015-09-22,29.925,Plantronics Single Ear Headset,"Springfield, Sangamon County, Illinois, United States",39.7990175,-89.6439575
7637,7710,Consumer,Springfield,Oregon,97477,West,Office Supplies,Paper,6,0.2,46.47,2015-09-17,2015-09-22,148.704,Xerox 1960,"Springfield, Sangamon County, Illinois, United States",39.7990175,-89.6439575
7638,7711,Consumer,Springfield,Oregon,97477,West,Technology,Accessories,10,0.2,16.776,2015-09-17,2015-09-22,55.92,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack","Springfield, Sangamon County, Illinois, United States",39.7990175,-89.6439575
7639,7712,Corporate,Providence,Rhode Island,2908,East,Office Supplies,Paper,2,0.0,6.2208,2017-08-07,2017-12-07,12.96,Xerox 213,"Providence, Providence County, Rhode Island, United States",41.8239891,-71.4128343
7640,7713,Consumer,Chicago,Illinois,60623,Central,Furniture,Furnishings,3,0.6,-33.3582,2017-05-27,2017-05-31,25.176,36X48 HARDFLOOR CHAIRMAT,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
7641,7714,Consumer,Chicago,Illinois,60623,Central,Furniture,Furnishings,2,0.6,-1.6752,2017-05-27,2017-05-31,5.584,G.E. Halogen Desk Lamp Bulbs,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
7642,7715,Consumer,Chicago,Illinois,60623,Central,Office Supplies,Storage,9,0.2,97.3026,2017-05-27,2017-05-31,1297.368,Standard Rollaway File with Lock,"Chicago, Cook County, Illinois, United States",41.8755616,-87.6244212
7643,7716,Consumer,Dallas,Texas,75220,Central,Office Supplies,Storage,2,0.2,19.824,2018-12-24,2018-12-27,264.32,Economy Rollaway Files,"Dallas, Dallas County, Texas, United States",32.7762719,-96.7968559
7644,7717,Consumer,San Francisco,California,94122,West,Office Supplies,Art,7,0.0,6.6584,2018-03-05,2018-07-05,22.96,Newell 350,"San Francisco, CAL Fire Northern Region, California, United States",37.7790262,-122.419906
7645,7718,Consumer,Moreno Valley,California,92553,West,Office Supplies,Paper,3,0.0,9.3312,2015-02-22,2015-02-24,19.44,Xerox 220,"Moreno Valley, Riverside County, California, United States",33.937517,-117.2305944
7646,7719,Consumer,Garden City,Kansas,67846,Central,Office Supplies,Paper,2,0.0,4.293,2016-08-02,2016-11-02,9.54,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","Garden City, Finney County, Kansas, United States",37.9716898,-100.8726618
7647,7720,Consumer,Garden City,Kansas,67846,Central,Office Supplies,Fasteners,1,0.0,1.8011,2016-08-02,2016-11-02,5.81,"Advantus Push Pins, Aluminum Head","Garden City, Finney County, Kansas, United States",37.9716898,-100.8726618
7648,7721,Consumer,Garden City,Kansas,67846,Central,Office Supplies,Art,2,0.0,1.728,2016-08-02,2016-11-02,5.76,"Sanford Colorific Colored Pencils, 12/Box","Garden City, Finney County, Kansas, United States",37.9716898,-100.8726618
7649,7722,Consumer,New York City,New York,10035,East,Furniture,Furnishings,3,0.0,4.6221,2016-08-24,2016-08-28,14.91,"DAX Value U-Channel Document Frames, Easel Back","City of New York, New York, United States",40.7127281,-74.0060152
